SampleId,HaulDate,RiverID,Length (mm),Sex,Recap,RecapPreviousYear
2020037,3/26/20,Oyster River,175,1,FALSE,FALSE
2020037,3/26/20,Oyster River,174,1,TRUE,FALSE
2020042,4/1/20,Oyster River,164,1,FALSE,FALSE
2020042,4/1/20,Oyster River,189,1,TRUE,FALSE
2020048,4/7/20,Oyster River,181,2,FALSE,FALSE
2020048,4/7/20,Oyster River,173,2,FALSE,FALSE
2020048,4/7/20,Oyster River,169,1,FALSE,FALSE
2020048,4/7/20,Oyster River,171,1,FALSE,FALSE
2020048,4/7/20,Oyster River,150,1,FALSE,FALSE
2020048,4/7/20,Oyster River,116,1,FALSE,FALSE
2020048,4/7/20,Oyster River,119,1,FALSE,FALSE
2020054,4/9/20,Oyster River,195,1,FALSE,FALSE
2020054,4/9/20,Oyster River,181,1,FALSE,FALSE
2020054,4/9/20,Oyster River,105,1,FALSE,FALSE
2021001,3/17/21,Oyster River,205,1,FALSE,FALSE
2021001,3/17/21,Oyster River,180,1,FALSE,FALSE
2021001,3/17/21,Oyster River,180,1,FALSE,FALSE
2021001,3/17/21,Oyster River,173,1,FALSE,FALSE
2021001,3/17/21,Oyster River,172,1,FALSE,FALSE
2021001,3/17/21,Oyster River,171,1,FALSE,FALSE
2021001,3/17/21,Oyster River,181,1,FALSE,FALSE
2021001,3/17/21,Oyster River,168,1,FALSE,FALSE
2021001,3/17/21,Oyster River,166,1,FALSE,FALSE
2021001,3/17/21,Oyster River,175,1,FALSE,FALSE
2021001,3/17/21,Oyster River,187,2,FALSE,FALSE
2021001,3/17/21,Oyster River,168,1,FALSE,FALSE
2021001,3/17/21,Oyster River,181,1,FALSE,FALSE
2021001,3/17/21,Oyster River,170,1,FALSE,FALSE
2021001,3/17/21,Oyster River,164,1,FALSE,FALSE
2021001,3/17/21,Oyster River,166,1,FALSE,FALSE
2021001,3/17/21,Oyster River,175,2,FALSE,FALSE
2021001,3/17/21,Oyster River,189,1,FALSE,FALSE
2021005,3/18/21,Oyster River,192,1,FALSE,FALSE
2021005,3/18/21,Oyster River,170,1,FALSE,FALSE
2021005,3/18/21,Oyster River,180,1,FALSE,FALSE
2021005,3/18/21,Oyster River,190,2,FALSE,FALSE
2021005,3/18/21,Oyster River,182,2,FALSE,FALSE
2021005,3/18/21,Oyster River,188,1,FALSE,FALSE
2021005,3/18/21,Oyster River,179,1,FALSE,FALSE
2021005,3/18/21,Oyster River,175,1,FALSE,FALSE
2021005,3/18/21,Oyster River,182,1,FALSE,FALSE
2021005,3/18/21,Oyster River,173,1,FALSE,FALSE
2021005,3/18/21,Oyster River,180,1,TRUE,FALSE
2021005,3/18/21,Oyster River,160,1,FALSE,FALSE
2021005,3/18/21,Oyster River,172,1,FALSE,FALSE
2021005,3/18/21,Oyster River,176,1,FALSE,FALSE
2021005,3/18/21,Oyster River,181,1,FALSE,FALSE
2021005,3/18/21,Oyster River,161,1,FALSE,FALSE
2021005,3/18/21,Oyster River,163,1,FALSE,FALSE
2021005,3/18/21,Oyster River,198,1,FALSE,FALSE
2021005,3/18/21,Oyster River,155,1,FALSE,FALSE
2021005,3/18/21,Oyster River,177,1,FALSE,FALSE
2021005,3/18/21,Oyster River,182,1,FALSE,FALSE
2021005,3/18/21,Oyster River,178,1,FALSE,FALSE
2021005,3/18/21,Oyster River,181,1,FALSE,FALSE
2021005,3/18/21,Oyster River,178,1,FALSE,FALSE
2021005,3/18/21,Oyster River,154,1,FALSE,FALSE
2021005,3/18/21,Oyster River,189,2,FALSE,FALSE
2021008,3/19/21,Oyster River,167,1,FALSE,FALSE
2021008,3/19/21,Oyster River,184,2,FALSE,FALSE
2021008,3/19/21,Oyster River,165,1,FALSE,FALSE
2021008,3/19/21,Oyster River,177,2,FALSE,FALSE
2021008,3/19/21,Oyster River,180,1,FALSE,FALSE
2021008,3/19/21,Oyster River,164,1,FALSE,FALSE
2021008,3/19/21,Oyster River,169,1,FALSE,FALSE
2021008,3/19/21,Oyster River,173,1,FALSE,FALSE
2021008,3/19/21,Oyster River,179,1,FALSE,FALSE
2021008,3/19/21,Oyster River,161,1,FALSE,FALSE
2021008,3/19/21,Oyster River,165,1,FALSE,FALSE
2021008,3/19/21,Oyster River,181,1,FALSE,FALSE
2021008,3/19/21,Oyster River,181,2,FALSE,FALSE
2021008,3/19/21,Oyster River,180,1,FALSE,FALSE
2021008,3/19/21,Oyster River,163,1,FALSE,FALSE
2021008,3/19/21,Oyster River,180,1,FALSE,FALSE
2021008,3/19/21,Oyster River,206,2,FALSE,FALSE
2021008,3/19/21,Oyster River,193,2,FALSE,FALSE
2021008,3/19/21,Oyster River,177,2,FALSE,FALSE
2021008,3/19/21,Oyster River,173,1,FALSE,FALSE
2021008,3/19/21,Oyster River,199,1,FALSE,FALSE
2021008,3/19/21,Oyster River,156,1,FALSE,FALSE
2021008,3/19/21,Oyster River,184,1,FALSE,FALSE
2021008,3/19/21,Oyster River,171,1,FALSE,FALSE
2021008,3/19/21,Oyster River,200,1,FALSE,FALSE
2021008,3/19/21,Oyster River,174,1,FALSE,FALSE
2021011,3/23/21,Oyster River,169,1,FALSE,FALSE
2021011,3/23/21,Oyster River,148,1,FALSE,FALSE
2021011,3/23/21,Oyster River,152,1,FALSE,FALSE
2021011,3/23/21,Oyster River,176,1,FALSE,FALSE
2021011,3/23/21,Oyster River,183,1,FALSE,FALSE
2021011,3/23/21,Oyster River,161,1,FALSE,FALSE
2021011,3/23/21,Oyster River,164,1,FALSE,FALSE
2021011,3/23/21,Oyster River,182,2,FALSE,FALSE
2021011,3/23/21,Oyster River,164,1,FALSE,FALSE
2021011,3/23/21,Oyster River,167,1,FALSE,FALSE
2021011,3/23/21,Oyster River,170,1,FALSE,FALSE
2021011,3/23/21,Oyster River,176,1,FALSE,FALSE
2021011,3/23/21,Oyster River,181,1,TRUE,FALSE
2021011,3/23/21,Oyster River,161,1,FALSE,FALSE
2021014,3/24/21,Oyster River,175,1,TRUE,FALSE
2021014,3/24/21,Oyster River,165,1,FALSE,FALSE
2021014,3/24/21,Oyster River,181,1,FALSE,FALSE
2021014,3/24/21,Oyster River,171,1,TRUE,FALSE
2021014,3/24/21,Oyster River,113,1,FALSE,FALSE
2021014,3/24/21,Oyster River,111,1,FALSE,FALSE
2021014,3/24/21,Oyster River,110,1,FALSE,FALSE
2021014,3/24/21,Oyster River,119,1,FALSE,FALSE
2021014,3/24/21,Oyster River,219,1,FALSE,FALSE
2021014,3/24/21,Oyster River,102,2,FALSE,FALSE
2021014,3/24/21,Oyster River,181,1,TRUE,FALSE
2021014,3/24/21,Oyster River,108,1,FALSE,FALSE
2021014,3/24/21,Oyster River,105,1,FALSE,FALSE
2021014,3/24/21,Oyster River,176,1,FALSE,FALSE
2021014,3/24/21,Oyster River,180,1,FALSE,FALSE
2021014,3/24/21,Oyster River,172,1,FALSE,FALSE
2021014,3/24/21,Oyster River,213,1,FALSE,FALSE
2021014,3/24/21,Oyster River,180,1,FALSE,FALSE
2021014,3/24/21,Oyster River,187,1,FALSE,FALSE
2021014,3/24/21,Oyster River,155,1,FALSE,FALSE
2021014,3/24/21,Oyster River,186,1,FALSE,FALSE
2021014,3/24/21,Oyster River,166,1,FALSE,FALSE
2021017,3/25/21,Oyster River,108,2,FALSE,FALSE
2021017,3/25/21,Oyster River,167,1,FALSE,FALSE
2021017,3/25/21,Oyster River,159,1,FALSE,FALSE
2021017,3/25/21,Oyster River,178,1,FALSE,FALSE
2021017,3/25/21,Oyster River,172,1,FALSE,FALSE
2021017,3/25/21,Oyster River,160,1,FALSE,FALSE
2021017,3/25/21,Oyster River,173,1,FALSE,FALSE
2021017,3/25/21,Oyster River,174,1,FALSE,FALSE
2021017,3/25/21,Oyster River,173,1,FALSE,FALSE
2021017,3/25/21,Oyster River,175,1,FALSE,FALSE
2021017,3/25/21,Oyster River,157,1,FALSE,FALSE
2021017,3/25/21,Oyster River,181,1,FALSE,FALSE
2021017,3/25/21,Oyster River,187,1,FALSE,FALSE
2021017,3/25/21,Oyster River,150,1,FALSE,FALSE
2021017,3/25/21,Oyster River,183,1,FALSE,FALSE
2021017,3/25/21,Oyster River,180,2,FALSE,FALSE
2021019,3/30/21,Oyster River,160,1,FALSE,FALSE
2021019,3/30/21,Oyster River,104,1,FALSE,FALSE
2021022,3/31/21,Oyster River,239,2,FALSE,FALSE
2021022,3/31/21,Oyster River,165,1,FALSE,FALSE
2021022,3/31/21,Oyster River,175,2,FALSE,FALSE
2021025,4/1/21,Oyster River,163,1,FALSE,FALSE
2021025,4/1/21,Oyster River,161,1,FALSE,FALSE
2021025,4/1/21,Oyster River,155,1,FALSE,FALSE
2021025,4/1/21,Oyster River,152,1,FALSE,FALSE
2021025,4/1/21,Oyster River,161,2,FALSE,FALSE
2021025,4/1/21,Oyster River,159,1,FALSE,FALSE
2021030,4/6/21,Oyster River,64,1,FALSE,FALSE
2021030,4/6/21,Oyster River,119,1,FALSE,FALSE
2021030,4/6/21,Oyster River,171,1,FALSE,FALSE
2021030,4/6/21,Oyster River,174,1,FALSE,FALSE
2021031,4/7/21,Oyster River,170,2,FALSE,FALSE
2021031,4/7/21,Oyster River,115,1,FALSE,FALSE
2021034,4/8/21,Oyster River,148,1,FALSE,FALSE
202203,3/15/22,Oyster River,209,2,FALSE,FALSE
202203,3/15/22,Oyster River,181,1,FALSE,FALSE
202203,3/15/22,Oyster River,135,1,FALSE,FALSE
202203,3/15/22,Oyster River,128,1,FALSE,FALSE
202203,3/15/22,Oyster River,106,2,FALSE,FALSE
202203,3/15/22,Oyster River,127,1,FALSE,FALSE
202206,3/16/22,Oyster River,131,1,FALSE,FALSE
202206,3/16/22,Oyster River,131,1,FALSE,FALSE
202206,3/16/22,Oyster River,215,1,FALSE,TRUE
202206,3/16/22,Oyster River,120,1,FALSE,FALSE
202209,3/17/22,Oyster River,125,1,FALSE,FALSE
202209,3/17/22,Oyster River,123,1,FALSE,FALSE
202209,3/17/22,Oyster River,130,1,TRUE,FALSE
202209,3/17/22,Oyster River,179,1,FALSE,FALSE
202209,3/17/22,Oyster River,194,2,FALSE,FALSE
202209,3/17/22,Oyster River,108,1,FALSE,FALSE
202209,3/17/22,Oyster River,104,1,FALSE,FALSE
202212,3/23/22,Oyster River,111,1,FALSE,FALSE
202212,3/23/22,Oyster River,101,1,FALSE,FALSE
202212,3/23/22,Oyster River,114,1,FALSE,FALSE
202212,3/23/22,Oyster River,99,2,FALSE,FALSE
202212,3/23/22,Oyster River,102,2,FALSE,FALSE
202212,3/23/22,Oyster River,118,2,FALSE,FALSE
202212,3/23/22,Oyster River,119,2,FALSE,FALSE
202212,3/23/22,Oyster River,105,1,FALSE,FALSE
202212,3/23/22,Oyster River,119,1,FALSE,FALSE
202212,3/23/22,Oyster River,105,2,FALSE,FALSE
202212,3/23/22,Oyster River,111,1,FALSE,FALSE
202212,3/23/22,Oyster River,106,1,FALSE,FALSE
202212,3/23/22,Oyster River,122,2,FALSE,FALSE
202212,3/23/22,Oyster River,128,1,FALSE,FALSE
202212,3/23/22,Oyster River,127,1,FALSE,FALSE
202212,3/23/22,Oyster River,119,1,FALSE,FALSE
202212,3/23/22,Oyster River,123,2,FALSE,FALSE
202212,3/23/22,Oyster River,109,2,FALSE,FALSE
202212,3/23/22,Oyster River,130,1,FALSE,FALSE
202212,3/23/22,Oyster River,126,1,FALSE,FALSE
202212,3/23/22,Oyster River,122,1,FALSE,FALSE
202212,3/23/22,Oyster River,118,1,FALSE,FALSE
202212,3/23/22,Oyster River,114,2,FALSE,FALSE
202212,3/23/22,Oyster River,101,2,FALSE,FALSE
202215,3/24/22,Oyster River,112,1,TRUE,FALSE
202215,3/24/22,Oyster River,106,2,FALSE,FALSE
202215,3/24/22,Oyster River,117,2,FALSE,FALSE
202215,3/24/22,Oyster River,119,2,FALSE,FALSE
202215,3/24/22,Oyster River,122,1,FALSE,FALSE
202215,3/24/22,Oyster River,118,2,FALSE,FALSE
202215,3/24/22,Oyster River,116,1,FALSE,FALSE
202215,3/24/22,Oyster River,116,2,FALSE,FALSE
202215,3/24/22,Oyster River,127,1,FALSE,FALSE
202215,3/24/22,Oyster River,104,2,FALSE,FALSE
202215,3/24/22,Oyster River,117,1,FALSE,FALSE
202215,3/24/22,Oyster River,119,1,FALSE,FALSE
202215,3/24/22,Oyster River,141,1,FALSE,FALSE
202215,3/24/22,Oyster River,111,1,FALSE,FALSE
202215,3/24/22,Oyster River,104,1,FALSE,FALSE
202215,3/24/22,Oyster River,121,2,FALSE,FALSE
202215,3/24/22,Oyster River,118,1,TRUE,FALSE
202215,3/24/22,Oyster River,117,2,FALSE,FALSE
202215,3/24/22,Oyster River,102,2,TRUE,FALSE
202215,3/24/22,Oyster River,109,2,FALSE,FALSE
202215,3/24/22,Oyster River,102,2,FALSE,FALSE
202215,3/24/22,Oyster River,112,1,FALSE,FALSE
202215,3/24/22,Oyster River,105,1,FALSE,FALSE
202215,3/24/22,Oyster River,135,2,FALSE,FALSE
202215,3/24/22,Oyster River,92,2,FALSE,FALSE
202215,3/24/22,Oyster River,102,2,FALSE,FALSE
202215,3/24/22,Oyster River,88,1,FALSE,FALSE
202215,3/24/22,Oyster River,116,1,FALSE,FALSE
202215,3/24/22,Oyster River,137,2,FALSE,FALSE
202215,3/24/22,Oyster River,104,2,FALSE,FALSE
202215,3/24/22,Oyster River,97,1,FALSE,FALSE
202215,3/24/22,Oyster River,168,1,FALSE,FALSE
202218,3/25/22,Oyster River,110,1,FALSE,FALSE
202218,3/25/22,Oyster River,127,1,FALSE,FALSE
202218,3/25/22,Oyster River,100,2,FALSE,FALSE
202218,3/25/22,Oyster River,101,1,FALSE,FALSE
202218,3/25/22,Oyster River,126,2,FALSE,FALSE
202218,3/25/22,Oyster River,108,1,FALSE,FALSE
202218,3/25/22,Oyster River,105,1,FALSE,FALSE
202218,3/25/22,Oyster River,109,2,FALSE,FALSE
202218,3/25/22,Oyster River,105,1,FALSE,FALSE
202218,3/25/22,Oyster River,106,2,FALSE,FALSE
202218,3/25/22,Oyster River,114,1,FALSE,FALSE
202218,3/25/22,Oyster River,104,1,FALSE,FALSE
202218,3/25/22,Oyster River,97,1,FALSE,FALSE
202218,3/25/22,Oyster River,101,1,FALSE,FALSE
202218,3/25/22,Oyster River,104,2,FALSE,FALSE
202218,3/25/22,Oyster River,143,2,FALSE,FALSE
202218,3/25/22,Oyster River,121,2,FALSE,FALSE
202218,3/25/22,Oyster River,125,1,FALSE,FALSE
202218,3/25/22,Oyster River,115,1,FALSE,FALSE
202218,3/25/22,Oyster River,103,1,FALSE,FALSE
202218,3/25/22,Oyster River,105,2,FALSE,FALSE
202218,3/25/22,Oyster River,102,1,FALSE,FALSE
202218,3/25/22,Oyster River,120,1,FALSE,FALSE
202218,3/25/22,Oyster River,115,2,FALSE,FALSE
202218,3/25/22,Oyster River,123,1,FALSE,FALSE
202218,3/25/22,Oyster River,123,2,FALSE,FALSE
202218,3/25/22,Oyster River,101,1,FALSE,FALSE
202218,3/25/22,Oyster River,110,2,FALSE,FALSE
202218,3/25/22,Oyster River,116,2,FALSE,FALSE
202218,3/25/22,Oyster River,112,1,FALSE,FALSE
202218,3/25/22,Oyster River,100,1,FALSE,FALSE
202221,3/29/22,Oyster River,110,2,FALSE,FALSE
202221,3/29/22,Oyster River,120,1,FALSE,FALSE
202221,3/29/22,Oyster River,106,1,FALSE,FALSE
202221,3/29/22,Oyster River,125,1,FALSE,FALSE
202224,3/30/22,Oyster River,115,1,FALSE,FALSE
202224,3/30/22,Oyster River,104,1,FALSE,FALSE
202224,3/30/22,Oyster River,110,1,FALSE,FALSE
202224,3/30/22,Oyster River,107,2,TRUE,FALSE
202224,3/30/22,Oyster River,121,1,FALSE,FALSE
202224,3/30/22,Oyster River,127,1,FALSE,FALSE
202224,3/30/22,Oyster River,102,1,FALSE,FALSE
202224,3/30/22,Oyster River,112,1,FALSE,FALSE
202224,3/30/22,Oyster River,113,1,FALSE,FALSE
202224,3/30/22,Oyster River,115,2,FALSE,FALSE
202224,3/30/22,Oyster River,109,1,FALSE,FALSE
202224,3/30/22,Oyster River,106,1,FALSE,FALSE
202224,3/30/22,Oyster River,112,1,FALSE,FALSE
202224,3/30/22,Oyster River,92,2,FALSE,FALSE
202224,3/30/22,Oyster River,104,1,TRUE,FALSE
202224,3/30/22,Oyster River,104,1,FALSE,FALSE
202224,3/30/22,Oyster River,96,1,FALSE,FALSE
202224,3/30/22,Oyster River,113,1,FALSE,FALSE
202224,3/30/22,Oyster River,102,1,FALSE,FALSE
202224,3/30/22,Oyster River,105,1,FALSE,FALSE
202224,3/30/22,Oyster River,128,1,FALSE,FALSE
202224,3/30/22,Oyster River,133,1,FALSE,FALSE
202224,3/30/22,Oyster River,112,1,FALSE,FALSE
202224,3/30/22,Oyster River,101,1,FALSE,FALSE
202224,3/30/22,Oyster River,110,1,FALSE,FALSE
202224,3/30/22,Oyster River,98,1,FALSE,FALSE
202224,3/30/22,Oyster River,123,1,FALSE,FALSE
202224,3/30/22,Oyster River,131,1,FALSE,FALSE
202224,3/30/22,Oyster River,117,1,TRUE,FALSE
202224,3/30/22,Oyster River,128,2,FALSE,FALSE
202224,3/30/22,Oyster River,115,1,FALSE,FALSE
202224,3/30/22,Oyster River,87,1,FALSE,FALSE
202224,3/30/22,Oyster River,118,1,TRUE,FALSE
202224,3/30/22,Oyster River,97,1,FALSE,FALSE
202227,3/31/22,Oyster River,125,1,FALSE,FALSE
202227,3/31/22,Oyster River,109,1,FALSE,FALSE
202227,3/31/22,Oyster River,117,1,FALSE,FALSE
202227,3/31/22,Oyster River,110,1,FALSE,FALSE
202227,3/31/22,Oyster River,106,1,FALSE,FALSE
202227,3/31/22,Oyster River,121,1,TRUE,FALSE
202227,3/31/22,Oyster River,102,2,FALSE,FALSE
202227,3/31/22,Oyster River,116,1,FALSE,FALSE
202227,3/31/22,Oyster River,218,1,FALSE,FALSE
202227,3/31/22,Oyster River,105,1,TRUE,FALSE
202227,3/31/22,Oyster River,84,1,FALSE,FALSE
202227,3/31/22,Oyster River,120,1,FALSE,FALSE
202227,3/31/22,Oyster River,107,2,FALSE,FALSE
202230,4/5/22,Oyster River,103,2,FALSE,FALSE
202230,4/5/22,Oyster River,93,2,FALSE,FALSE
202230,4/5/22,Oyster River,131,1,FALSE,FALSE
202230,4/5/22,Oyster River,114,2,FALSE,FALSE
202230,4/5/22,Oyster River,124,2,FALSE,FALSE
202233,4/6/22,Oyster River,106,1,FALSE,FALSE
202233,4/6/22,Oyster River,92,2,FALSE,FALSE
202233,4/6/22,Oyster River,117,2,FALSE,FALSE
202233,4/6/22,Oyster River,88,2,FALSE,FALSE
202233,4/6/22,Oyster River,99,2,FALSE,FALSE
202233,4/6/22,Oyster River,108,1,FALSE,FALSE
202236,4/7/22,Oyster River,112,1,FALSE,FALSE
202236,4/7/22,Oyster River,96,1,FALSE,FALSE
202236,4/7/22,Oyster River,104,2,FALSE,FALSE
202236,4/7/22,Oyster River,121,1,FALSE,FALSE
202236,4/7/22,Oyster River,101,2,FALSE,FALSE
202236,4/7/22,Oyster River,115,1,FALSE,FALSE
202239,4/12/22,Oyster River,108,2,FALSE,FALSE
202239,4/12/22,Oyster River,99,2,FALSE,FALSE
202239,4/12/22,Oyster River,100,1,FALSE,FALSE
202239,4/12/22,Oyster River,116,2,FALSE,FALSE
202239,4/12/22,Oyster River,109,1,FALSE,FALSE
202239,4/12/22,Oyster River,111,2,FALSE,FALSE
202239,4/12/22,Oyster River,124,2,TRUE,FALSE
202239,4/12/22,Oyster River,114,1,FALSE,FALSE
202242,4/13/22,Oyster River,98,2,FALSE,FALSE
202242,4/13/22,Oyster River,87,1,FALSE,FALSE
202242,4/13/22,Oyster River,102,2,FALSE,FALSE
202313,3/21/23,Oyster River,168,1,FALSE,FALSE
202313,3/21/23,Oyster River,118,1,FALSE,FALSE
202313,3/21/23,Oyster River,126,1,FALSE,FALSE
202313,3/21/23,Oyster River,125,1,FALSE,FALSE
202313,3/21/23,Oyster River,118,1,FALSE,FALSE
202313,3/21/23,Oyster River,120,1,FALSE,FALSE
202313,3/21/23,Oyster River,129,1,FALSE,FALSE
202313,3/21/23,Oyster River,166,1,FALSE,FALSE
202313,3/21/23,Oyster River,126,1,FALSE,FALSE
202313,3/21/23,Oyster River,122,1,FALSE,FALSE
202313,3/21/23,Oyster River,133,1,FALSE,FALSE
202313,3/21/23,Oyster River,177,1,FALSE,FALSE
202313,3/21/23,Oyster River,178,1,FALSE,FALSE
202313,3/21/23,Oyster River,186,1,FALSE,FALSE
202313,3/21/23,Oyster River,127,1,FALSE,FALSE
202313,3/21/23,Oyster River,195,1,FALSE,FALSE
202313,3/21/23,Oyster River,167,1,FALSE,FALSE
202313,3/21/23,Oyster River,174,1,FALSE,FALSE
202313,3/21/23,Oyster River,177,1,FALSE,FALSE
202313,3/21/23,Oyster River,175,1,FALSE,FALSE
202313,3/21/23,Oyster River,184,1,FALSE,FALSE
202313,3/21/23,Oyster River,201,1,FALSE,FALSE
202313,3/21/23,Oyster River,179,1,FALSE,FALSE
202313,3/21/23,Oyster River,177,1,FALSE,FALSE
202313,3/21/23,Oyster River,183,1,FALSE,FALSE
202316,3/22/23,Oyster River,196,2,FALSE,FALSE
202316,3/22/23,Oyster River,111,1,FALSE,FALSE
202316,3/22/23,Oyster River,107,1,FALSE,FALSE
202316,3/22/23,Oyster River,114,1,FALSE,FALSE
202316,3/22/23,Oyster River,118,1,FALSE,FALSE
202316,3/22/23,Oyster River,142,1,FALSE,FALSE
202316,3/22/23,Oyster River,185,1,FALSE,FALSE
202316,3/22/23,Oyster River,176,1,FALSE,FALSE
202316,3/22/23,Oyster River,188,2,FALSE,FALSE
202316,3/22/23,Oyster River,173,1,FALSE,FALSE
202316,3/22/23,Oyster River,178,1,FALSE,FALSE
202319,3/23/23,Oyster River,99,1,FALSE,FALSE
202319,3/23/23,Oyster River,198,1,TRUE,FALSE
202319,3/23/23,Oyster River,95,1,FALSE,FALSE
202319,3/23/23,Oyster River,113,1,FALSE,FALSE
202322,3/28/23,Oyster River,113,1,FALSE,FALSE
202322,3/28/23,Oyster River,102,2,FALSE,FALSE
202322,3/28/23,Oyster River,184,1,FALSE,FALSE
202322,3/28/23,Oyster River,112,1,FALSE,FALSE
202322,3/28/23,Oyster River,192,1,FALSE,FALSE
202325,3/29/23,Oyster River,120,2,FALSE,FALSE
202325,3/29/23,Oyster River,184,1,FALSE,FALSE
202325,3/29/23,Oyster River,170,1,FALSE,FALSE
202325,3/29/23,Oyster River,120,1,FALSE,FALSE
202325,3/29/23,Oyster River,108,1,FALSE,FALSE
202325,3/29/23,Oyster River,125,1,FALSE,FALSE
202325,3/29/23,Oyster River,126,1,FALSE,FALSE
202325,3/29/23,Oyster River,112,1,FALSE,FALSE
202328,3/30/23,Oyster River,109,1,FALSE,FALSE
202328,3/30/23,Oyster River,119,1,FALSE,FALSE
202328,3/30/23,Oyster River,172,1,FALSE,FALSE
202328,3/30/23,Oyster River,103,1,FALSE,FALSE
202328,3/30/23,Oyster River,116,1,FALSE,FALSE
202328,3/30/23,Oyster River,127,1,FALSE,FALSE
202328,3/30/23,Oyster River,113,1,FALSE,FALSE
202328,3/30/23,Oyster River,153,1,FALSE,FALSE
202328,3/30/23,Oyster River,126,1,FALSE,FALSE
202328,3/30/23,Oyster River,169,1,TRUE,FALSE
202328,3/30/23,Oyster River,153,1,FALSE,FALSE
202328,3/30/23,Oyster River,186,1,FALSE,FALSE
202328,3/30/23,Oyster River,106,1,FALSE,FALSE
202328,3/30/23,Oyster River,137,1,FALSE,FALSE
202328,3/30/23,Oyster River,184,1,FALSE,FALSE
202328,3/30/23,Oyster River,102,1,FALSE,FALSE
202328,3/30/23,Oyster River,175,1,FALSE,FALSE
202328,3/30/23,Oyster River,173,1,FALSE,FALSE
202328,3/30/23,Oyster River,132,1,FALSE,FALSE
202328,3/30/23,Oyster River,185,1,FALSE,FALSE
202328,3/30/23,Oyster River,113,1,FALSE,FALSE
202328,3/30/23,Oyster River,136,1,FALSE,FALSE
202328,3/30/23,Oyster River,134,1,FALSE,FALSE
202328,3/30/23,Oyster River,122,1,FALSE,FALSE
202328,3/30/23,Oyster River,95,1,FALSE,FALSE
202328,3/30/23,Oyster River,128,1,FALSE,FALSE
202328,3/30/23,Oyster River,178,1,FALSE,FALSE
202331,4/4/23,Oyster River,92,1,FALSE,FALSE
202334,4/5/23,Oyster River,100,1,FALSE,FALSE
202334,4/5/23,Oyster River,115,1,FALSE,FALSE
202334,4/5/23,Oyster River,171,1,FALSE,FALSE
202334,4/5/23,Oyster River,121,1,FALSE,FALSE
202337,4/6/23,Oyster River,119,1,FALSE,FALSE
202337,4/6/23,Oyster River,104,1,FALSE,FALSE
202337,4/6/23,Oyster River,121,1,FALSE,FALSE
202340,4/11/23,Oyster River,96,2,FALSE,FALSE
202340,4/11/23,Oyster River,185,1,FALSE,FALSE
201905,3/26/19,Squamscott River,185,1,FALSE,FALSE
201905,3/26/19,Squamscott River,188,1,FALSE,FALSE
201905,3/26/19,Squamscott River,199,1,FALSE,FALSE
201905,3/26/19,Squamscott River,191,1,FALSE,FALSE
201905,3/26/19,Squamscott River,194,1,FALSE,FALSE
201908,3/27/19,Squamscott River,185,1,FALSE,FALSE
201908,3/27/19,Squamscott River,172,1,FALSE,FALSE
201908,3/27/19,Squamscott River,198,1,FALSE,FALSE
201908,3/27/19,Squamscott River,175,1,FALSE,FALSE
201908,3/27/19,Squamscott River,224,1,FALSE,FALSE
201908,3/27/19,Squamscott River,196,1,FALSE,FALSE
201914,4/3/19,Squamscott River,176,1,FALSE,FALSE
201914,4/3/19,Squamscott River,177,1,FALSE,FALSE
201914,4/3/19,Squamscott River,172,1,FALSE,FALSE
201917,4/4/19,Squamscott River,168,1,FALSE,FALSE
201917,4/4/19,Squamscott River,192,1,FALSE,FALSE
201917,4/4/19,Squamscott River,102,1,FALSE,FALSE
201917,4/4/19,Squamscott River,169,1,FALSE,FALSE
201917,4/4/19,Squamscott River,176,1,FALSE,FALSE
201917,4/4/19,Squamscott River,169,1,FALSE,FALSE
201917,4/4/19,Squamscott River,165,1,FALSE,FALSE
201917,4/4/19,Squamscott River,114,1,FALSE,FALSE
201917,4/4/19,Squamscott River,178,1,FALSE,FALSE
201917,4/4/19,Squamscott River,164,1,FALSE,FALSE
201917,4/4/19,Squamscott River,170,1,FALSE,FALSE
201917,4/4/19,Squamscott River,184,1,FALSE,FALSE
201917,4/4/19,Squamscott River,109,1,FALSE,FALSE
201920,4/5/19,Squamscott River,175,1,FALSE,FALSE
201920,4/5/19,Squamscott River,97,1,FALSE,FALSE
201920,4/5/19,Squamscott River,107,1,FALSE,FALSE
201920,4/5/19,Squamscott River,114,2,FALSE,FALSE
201920,4/5/19,Squamscott River,107,1,FALSE,FALSE
201920,4/5/19,Squamscott River,101,1,FALSE,FALSE
201920,4/5/19,Squamscott River,95,1,FALSE,FALSE
201920,4/5/19,Squamscott River,112,1,FALSE,FALSE
201920,4/5/19,Squamscott River,186,1,FALSE,FALSE
201920,4/5/19,Squamscott River,174,1,FALSE,FALSE
201920,4/5/19,Squamscott River,164,1,FALSE,FALSE
201920,4/5/19,Squamscott River,188,1,FALSE,FALSE
201920,4/5/19,Squamscott River,108,1,FALSE,FALSE
201920,4/5/19,Squamscott River,167,1,FALSE,FALSE
201920,4/5/19,Squamscott River,173,1,FALSE,FALSE
201923,4/10/19,Squamscott River,102,1,FALSE,FALSE
201923,4/10/19,Squamscott River,160,1,FALSE,FALSE
201923,4/10/19,Squamscott River,162,1,FALSE,FALSE
201923,4/10/19,Squamscott River,165,1,FALSE,FALSE
201926,4/9/19,Squamscott River,102,2,FALSE,FALSE
